species_name,gbif_id,latitude,longitude,coordinate_uncertainty,elevation,date,year,month,day,dataset,institution,collector,country,state_province,locality,habitat,basis_of_record,occurrence_status,taxon_key,scientific_name,identification_qualifier
Boletus edulis,4171416675,46.79908,-121.842912,4.0,,2023-07-16T10:11:35,2023,7,16.0,iNaturalist research-grade observations,iNaturalist,emugang,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5954958,Boletus edulis Bull.,
Boletus edulis,4171835187,46.466325,-121.531953,4.0,,2023-07-29T08:06:52,2023,7,29.0,iNaturalist research-grade observations,iNaturalist,sahadaniel,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5954958,Boletus edulis Bull.,
Boletus edulis,4405304805,46.903653,-121.8973,6.0,,2023-07-03T16:15:22,2023,7,3.0,iNaturalist research-grade observations,iNaturalist,mthoover,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5954958,Boletus edulis Bull.,
Boletus edulis,5166805597,47.515463,-121.015228,26.0,,2023-07-09T10:22:52,2023,7,9.0,iNaturalist research-grade observations,iNaturalist,Lucas Lochner Bravo,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5954958,Boletus edulis Bull.,
Boletus edulis,4172012875,46.777817,-121.735657,6.0,,2023-08-02T11:49:47,2023,8,2.0,iNaturalist research-grade observations,iNaturalist,quemaduran,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5954958,Boletus edulis Bull.,
Boletus edulis,5166764463,48.90018,-119.893647,8.0,,2023-08-04T11:27:31,2023,8,4.0,iNaturalist research-grade observations,iNaturalist,adrienne alms,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5954958,Boletus edulis Bull.,
Boletus rex-veris,4867825969,47.800194,-120.726348,4.0,,2024-05-16T13:54:05,2024,5,16.0,iNaturalist research-grade observations,iNaturalist,Tiffa Theden,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4867857157,47.800177,-120.726163,4.0,,2024-05-16T13:25:46,2024,5,16.0,iNaturalist research-grade observations,iNaturalist,Tiffa Theden,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4872434212,44.363725,-121.64356,219.0,,2024-05-25T12:19:02,2024,5,25.0,iNaturalist research-grade observations,iNaturalist,valipdx,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4872357415,45.131086,-121.539261,,,2024-05-26T13:34:55,2024,5,26.0,iNaturalist research-grade observations,iNaturalist,Brian V.,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4901784766,44.581441,-121.676596,246.0,,2024-05-27T15:49:09,2024,5,27.0,iNaturalist research-grade observations,iNaturalist,Steve Shunk,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,5063059183,47.904303,-117.102898,947.0,,2024-05-25T14:12:21,2024,5,25.0,iNaturalist research-grade observations,iNaturalist,Rebecca Richardson,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4875487332,47.254562,-121.199626,56.0,,2024-06-02T13:05:49,2024,6,2.0,iNaturalist research-grade observations,iNaturalist,Drew T Henderson,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4875432432,47.254564,-121.19962,58.0,,2024-06-02T13:14:22,2024,6,2.0,iNaturalist research-grade observations,iNaturalist,Drew T Henderson,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4892213767,47.79765,-120.739145,4.0,,2024-06-05T18:22:12,2024,6,5.0,iNaturalist research-grade observations,iNaturalist,moonshinedervish,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4891684548,42.298546,-122.266258,513.0,,2024-06-07T10:18:16,2024,6,7.0,iNaturalist research-grade observations,iNaturalist,Renée,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4891888975,42.29252,-122.270333,15.0,,2024-06-07T09:50:52,2024,6,7.0,iNaturalist research-grade observations,iNaturalist,Renée,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4902008838,47.355172,-121.249559,188.0,,2024-06-07T18:07,2024,6,7.0,iNaturalist research-grade observations,iNaturalist,Larry Martin,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4900922313,47.809728,-120.632662,5.0,,2024-06-11T12:55:41,2024,6,11.0,iNaturalist research-grade observations,iNaturalist,Shelby N,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4901289325,47.962975,-120.945372,3.0,,2024-06-15T15:31:17,2024,6,15.0,iNaturalist research-grade observations,iNaturalist,moonshinedervish,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,5176892441,44.462174,-121.701394,142.0,,2024-06-13T13:05:39,2024,6,13.0,iNaturalist research-grade observations,iNaturalist,Andrea Wuenschel,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,5062734448,45.277865,-121.457199,,,2024-06-15T12:48:30,2024,6,15.0,iNaturalist research-grade observations,iNaturalist,Jacob Skaggs,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4901264741,43.730098,-121.533927,61.0,,2024-06-15T15:48,2024,6,15.0,iNaturalist research-grade observations,iNaturalist,William McCullough,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4901089803,44.477985,-121.719195,,,2024-06-22T10:41:01,2024,6,22.0,iNaturalist research-grade observations,iNaturalist,Kayla Dixon,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4901827407,46.810242,-116.900817,,,2024-06-18T15:55:21,2024,6,18.0,iNaturalist research-grade observations,iNaturalist,lkap,United States of America,Idaho,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4904020885,47.608583,-120.894544,178.0,,2024-06-21T17:37,2024,6,21.0,iNaturalist research-grade observations,iNaturalist,purplecloud1,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4910979402,42.336612,-122.756298,,,2024-06-25T15:03,2024,6,25.0,iNaturalist research-grade observations,iNaturalist,Ron Pastorino,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,5007172462,47.903971,-117.10392,736.0,,2024-06-16T14:11:04,2024,6,16.0,iNaturalist research-grade observations,iNaturalist,Rebecca Richardson,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,5133683124,47.904567,-117.102341,201.0,,2024-06-08T11:55:14,2024,6,8.0,iNaturalist research-grade observations,iNaturalist,Rebecca Richardson,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,5069953211,47.904678,-117.103098,697.0,,2024-06-16T16:13:11,2024,6,16.0,iNaturalist research-grade observations,iNaturalist,Rebecca Richardson,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,5176432464,46.651047,-121.229485,,,2024-07-04T19:03:26,2024,7,4.0,iNaturalist research-grade observations,iNaturalist,kconlon,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4127233349,47.821862,-120.803038,80.0,,2023-05-26T17:09:58,2023,5,26.0,iNaturalist research-grade observations,iNaturalist,sahadaniel,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4519248002,44.48651,-121.699712,185.0,,2023-05-31T09:43,2023,5,31.0,iNaturalist research-grade observations,iNaturalist,Ann Goddard,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4133868626,44.440313,-121.677001,237.0,,2023-06-03T11:13:01,2023,6,3.0,iNaturalist research-grade observations,iNaturalist,louisesmyth32,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4134045978,45.807738,-117.830353,4.0,,2023-06-01T12:17:21,2023,6,1.0,iNaturalist research-grade observations,iNaturalist,g2bythesea,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4137862429,42.699563,-122.075351,145.0,,2023-06-13T11:53:21,2023,6,13.0,iNaturalist research-grade observations,iNaturalist,Matt D'Agrosa,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4138289581,44.446659,-121.694668,216.0,,2023-06-03T11:12:30,2023,6,3.0,iNaturalist research-grade observations,iNaturalist,Steve Shunk,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4137711266,45.037564,-118.720633,4.0,,2023-06-15T09:18:03,2023,6,15.0,iNaturalist research-grade observations,iNaturalist,Anthony Shannon-Thorn,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4138077008,47.951936,-120.790065,649.0,,2023-06-16,2023,6,16.0,iNaturalist research-grade observations,iNaturalist,aramageshu,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4137933264,42.391471,-122.214003,206.0,,2023-06-26T13:22:08,2023,6,26.0,iNaturalist research-grade observations,iNaturalist,Matt D'Agrosa,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4145776887,42.786828,-122.025867,,,2023-06-27T14:20:18,2023,6,27.0,iNaturalist research-grade observations,iNaturalist,Drew Meyer,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,5007429550,47.90452,-117.102646,768.0,,2023-06-03,2023,6,3.0,iNaturalist research-grade observations,iNaturalist,Rebecca Richardson,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4145653077,45.260362,-117.657538,4.0,,2023-07-02T09:50:47,2023,7,2.0,iNaturalist research-grade observations,iNaturalist,Kellie Wheeler,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3860237201,48.058961,-117.161648,8.0,,2022-06-03T07:50:49,2022,6,3.0,iNaturalist research-grade observations,iNaturalist,honikaua,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3859178106,47.961686,-116.700259,9.0,,2022-06-09T16:35:44,2022,6,9.0,iNaturalist research-grade observations,iNaturalist,TamaracGarden,United States of America,Idaho,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3860383224,48.361085,-116.390215,4.0,,2022-06-10T12:09:36,2022,6,10.0,iNaturalist research-grade observations,iNaturalist,quovadis,United States of America,Idaho,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3860718412,48.361105,-116.390358,4.0,,2022-06-10T12:08:55,2022,6,10.0,iNaturalist research-grade observations,iNaturalist,sarahkelliott,United States of America,Idaho,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3925136500,47.218272,-121.167787,49.0,,2022-06-12T11:10:59,2022,6,12.0,iNaturalist research-grade observations,iNaturalist,slick_stan,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3858532637,43.878624,-121.435526,16.0,,2022-06-13T13:32:14,2022,6,13.0,iNaturalist research-grade observations,iNaturalist,Spike,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3859961703,43.879177,-121.43557,9.0,,2022-06-14T11:00:58,2022,6,14.0,iNaturalist research-grade observations,iNaturalist,Spike,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3859782518,47.807652,-120.720311,131.0,,2022-06-17T14:00:59,2022,6,17.0,iNaturalist research-grade observations,iNaturalist,Drew T Henderson,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3859181518,47.807637,-120.720276,67.0,,2022-06-17T14:15,2022,6,17.0,iNaturalist research-grade observations,iNaturalist,Drew T Henderson,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3859936537,47.807646,-120.720301,85.0,,2022-06-17T14:26:07,2022,6,17.0,iNaturalist research-grade observations,iNaturalist,Drew T Henderson,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3925061522,47.807676,-120.720318,104.0,,2022-06-17T15:19:32,2022,6,17.0,iNaturalist research-grade observations,iNaturalist,Drew T Henderson,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3860067525,47.807613,-120.720297,48.0,,2022-06-17T15:40:24,2022,6,17.0,iNaturalist research-grade observations,iNaturalist,Drew T Henderson,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3860210493,47.80768,-120.72025,169.0,,2022-06-18T12:06:55,2022,6,18.0,iNaturalist research-grade observations,iNaturalist,Drew T Henderson,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3860177551,47.807602,-120.720278,43.0,,2022-06-18T12:08:32,2022,6,18.0,iNaturalist research-grade observations,iNaturalist,Drew T Henderson,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3860711451,46.925484,-121.208813,,,2022-06-22T12:16:10,2022,6,22.0,iNaturalist research-grade observations,iNaturalist,P.A.Hill,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3873848573,42.588095,-122.127863,15.0,,2022-06-29T12:30,2022,6,29.0,iNaturalist research-grade observations,iNaturalist,Warren Cardimona,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4116214611,45.404553,-121.560837,23.0,,2022-06-21T16:58:34,2022,6,21.0,iNaturalist research-grade observations,iNaturalist,wendz38,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,5007711714,48.581286,-120.480239,30.0,,2022-06-10T13:42,2022,6,10.0,iNaturalist research-grade observations,iNaturalist,jtingley,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4138224435,43.995426,-121.497732,557.0,,2022-07-07T08:29:10,2022,7,7.0,iNaturalist research-grade observations,iNaturalist,Liz Evergreen,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3923615528,42.543262,-122.180755,4.0,,2022-07-09T15:00:58,2022,7,9.0,iNaturalist research-grade observations,iNaturalist,Joann Olson,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4137733428,42.054483,-122.795553,,,2022-07-09T07:31:42,2022,7,9.0,iNaturalist research-grade observations,iNaturalist,Brittany,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4137979602,44.478472,-122.068923,13.0,,2022-07-06T09:15:25,2022,7,6.0,iNaturalist research-grade observations,iNaturalist,Nils N,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,5063201670,47.030523,-116.571306,227.0,,2022-07-03,2022,7,3.0,iNaturalist research-grade observations,iNaturalist,Rebecca Richardson,United States of America,Idaho,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,5133547280,47.914005,-117.146323,239.0,,2022-07-22,2022,7,22.0,iNaturalist research-grade observations,iNaturalist,Rebecca Richardson,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3712501390,46.938667,-116.412108,4.0,,2021-05-21T09:53:53,2021,5,21.0,iNaturalist research-grade observations,iNaturalist,liesloeller,United States of America,Idaho,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3302314381,44.17025,-121.894433,10.0,,2021-05-30T15:11:08,2021,5,30.0,iNaturalist research-grade observations,iNaturalist,Hilary Rose Dawson,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3302362251,48.73933,-121.010217,25.0,,2021-05-29T14:16:52,2021,5,29.0,iNaturalist research-grade observations,iNaturalist,biodiv,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3802326360,47.802942,-120.7183,5.0,,2021-05-31T23:59,2021,5,31.0,iNaturalist research-grade observations,iNaturalist,Damon Tighe,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4458399945,43.176431,-122.137939,318.0,,2021-06-10T15:04,2021,6,10.0,iNaturalist research-grade observations,iNaturalist,Miko Nadel,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3802393368,44.534318,-122.076096,72.0,,2021-06-14T17:55:29,2021,6,14.0,iNaturalist research-grade observations,iNaturalist,Warren Cardimona,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3468837617,45.368991,-121.457901,488.0,,2020-05-23T12:51Z,2020,5,23.0,iNaturalist research-grade observations,iNaturalist,James Conway,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,2626482411,44.460524,-121.643461,353.0,,2020-05-08T11:59:33,2020,5,8.0,iNaturalist research-grade observations,iNaturalist,botk,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3415400405,45.129575,-121.539769,,,2020-05-10T15:13,2020,5,10.0,iNaturalist research-grade observations,iNaturalist,Josh Grefe,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4137600379,44.325455,-121.558027,30.0,,2020-05-23T13:34:15,2020,5,23.0,iNaturalist research-grade observations,iNaturalist,truesdad,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3759579421,46.786798,-116.186374,,,2020-05-24T16:37:37,2020,5,24.0,iNaturalist research-grade observations,iNaturalist,frankcarrots,United States of America,Idaho,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,2634385874,47.46138,-120.675963,35.0,,2020-05-26T18:54:26,2020,5,26.0,iNaturalist research-grade observations,iNaturalist,Beth and Justin,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3923397342,47.33713,-120.561172,4.0,,2020-05-27T16:36:03,2020,5,27.0,iNaturalist research-grade observations,iNaturalist,Beth and Justin,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3008549504,47.46138,-120.675963,35.0,,2020-05-26T18:54:26,2020,5,26.0,iNaturalist research-grade observations,iNaturalist,docfrost,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,5006990538,47.847561,-120.782364,10.0,,2020-06-01T13:20,2020,6,1.0,iNaturalist research-grade observations,iNaturalist,jtingley,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4872591940,47.859914,-120.688422,10.0,,2020-06-12T12:46,2020,6,12.0,iNaturalist research-grade observations,iNaturalist,jtingley,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,2641344096,43.828822,-121.718613,44.0,,2020-06-07T14:53:47,2020,6,7.0,iNaturalist research-grade observations,iNaturalist,shroomdaddy,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4137601371,44.019025,-121.561522,4.0,,2020-06-13T11:02:40,2020,6,13.0,iNaturalist research-grade observations,iNaturalist,shroomdaddy,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4846916456,43.504078,-121.97207,4.0,,2020-06-11T12:51:51,2020,6,11.0,iNaturalist research-grade observations,iNaturalist,Ben Hayden,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,2802831864,46.809128,-116.978212,65.0,,2020-06-22T16:28:39,2020,6,22.0,iNaturalist research-grade observations,iNaturalist,tombesser,United States of America,Idaho,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3017944446,44.039039,-121.59343,10.0,,2020-06-27T12:08:06,2020,6,27.0,iNaturalist research-grade observations,iNaturalist,kevin mason,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4872494017,47.992061,-120.811936,10.0,,2020-07-23T19:50,2020,7,23.0,iNaturalist research-grade observations,iNaturalist,jtingley,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,2244299960,48.869648,-117.376897,479.0,,2019-05-19T16:33:54,2019,5,19.0,iNaturalist research-grade observations,iNaturalist,Drew Parker,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,2251865017,47.110495,-116.384707,5.0,,2019-05-24T07:44:08,2019,5,24.0,iNaturalist research-grade observations,iNaturalist,gwenmoors,United States of America,Idaho,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,2251865848,47.110495,-116.384707,5.0,,2019-05-24T07:44:32,2019,5,24.0,iNaturalist research-grade observations,iNaturalist,gwenmoors,United States of America,Idaho,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,1453348974,46.794837,-121.256195,,,2016-05-14T01:19,2016,5,14.0,iNaturalist research-grade observations,iNaturalist,Drew T Henderson,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,2988520439,47.1889,-121.08,619.0,,2016-05-13,2016,5,13.0,iNaturalist research-grade observations,iNaturalist,jdcohenesq,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus barrowsii,5133435727,46.899205,-122.680969,4.0,,2024-04-23T15:32:17,2024,4,23.0,iNaturalist research-grade observations,iNaturalist,anomalagous,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6015633,Boletus barrowsii Thiers & A.H.Sm.,
Boletus barrowsii,4946589175,47.175055,-122.332505,18.0,,2024-05-17T14:39:04,2024,5,17.0,iNaturalist research-grade observations,iNaturalist,Gevan Marrs,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6015633,Boletus barrowsii Thiers & A.H.Sm.,
Boletus barrowsii,4901085825,42.991592,-122.36947,4.0,,2024-06-14T16:53:52,2024,6,14.0,iNaturalist research-grade observations,iNaturalist,gigikjos,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6015633,Boletus barrowsii Thiers & A.H.Sm.,
Boletus barrowsii,5062831633,47.658654,-122.305988,9.0,,2024-09-07T10:40:03,2024,9,7.0,iNaturalist research-grade observations,iNaturalist,solomia,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6015633,Boletus barrowsii Thiers & A.H.Sm.,
Boletus barrowsii,5062858758,47.581997,-122.287837,35.0,,2024-09-11T10:25:49,2024,9,11.0,iNaturalist research-grade observations,iNaturalist,mirandaholtgrefe,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6015633,Boletus barrowsii Thiers & A.H.Sm.,
Boletus barrowsii,5062832760,48.750397,-122.4412,11.0,,2024-09-12T17:19:18,2024,9,12.0,iNaturalist research-grade observations,iNaturalist,Jazmen Yoder,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6015633,Boletus barrowsii Thiers & A.H.Sm.,
Boletus barrowsii,5062858009,48.843309,-121.686813,239.0,,2024-09-16T13:20,2024,9,16.0,iNaturalist research-grade observations,iNaturalist,Terry Carr,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6015633,Boletus barrowsii Thiers & A.H.Sm.,
Boletus barrowsii,5063606738,47.653942,-122.305375,10.0,,2024-09-09T11:44,2024,9,9.0,iNaturalist research-grade observations,iNaturalist,Franklin Charles Graham IV,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6015633,Boletus barrowsii Thiers & A.H.Sm.,
