species_name,gbif_id,latitude,longitude,coordinate_uncertainty,elevation,date,year,month,day,dataset,institution,collector,country,state_province,locality,habitat,basis_of_record,occurrence_status,taxon_key,scientific_name,identification_qualifier
Boletus edulis,4162084691,48.206,-121.324,,,2023-07-09T13:06:25,2023,7,9.0,iNaturalist research-grade observations,iNaturalist,sruffner,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5954958,Boletus edulis Bull.,
Boletus edulis,4405140637,46.917464,-121.856208,,,2023-07-17T10:39,2023,7,17.0,iNaturalist research-grade observations,iNaturalist,Peter Abrahamsen,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5954958,Boletus edulis Bull.,
Boletus edulis,4165804117,47.93972,-123.299901,,,2023-07-22T14:10:27,2023,7,22.0,iNaturalist research-grade observations,iNaturalist,sableburgess,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5954958,Boletus edulis Bull.,
Boletus edulis,4165337816,48.91915,-116.09603,4.0,,2023-07-23T09:08:55,2023,7,23.0,iNaturalist research-grade observations,iNaturalist,birder0288,United States of America,Idaho,,,HUMAN_OBSERVATION,PRESENT,5954958,Boletus edulis Bull.,
Boletus edulis,4165965060,46.652313,-121.387367,5.0,,2023-07-24T11:13:20,2023,7,24.0,iNaturalist research-grade observations,iNaturalist,saltyotterz,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5954958,Boletus edulis Bull.,
Boletus edulis,4171416675,46.79908,-121.842912,4.0,,2023-07-16T10:11:35,2023,7,16.0,iNaturalist research-grade observations,iNaturalist,emugang,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5954958,Boletus edulis Bull.,
Boletus edulis,4172153128,46.674937,-121.635099,26967.0,,2023-07-30T15:10:35,2023,7,30.0,iNaturalist research-grade observations,iNaturalist,Michele Wiseman,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5954958,Boletus edulis Bull.,
Boletus edulis,4171835187,46.466325,-121.531953,4.0,,2023-07-29T08:06:52,2023,7,29.0,iNaturalist research-grade observations,iNaturalist,sahadaniel,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5954958,Boletus edulis Bull.,
Boletus edulis,4405304805,46.903653,-121.8973,6.0,,2023-07-03T16:15:22,2023,7,3.0,iNaturalist research-grade observations,iNaturalist,mthoover,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5954958,Boletus edulis Bull.,
Boletus edulis,5166805597,47.515463,-121.015228,26.0,,2023-07-09T10:22:52,2023,7,9.0,iNaturalist research-grade observations,iNaturalist,Lucas Lochner Bravo,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5954958,Boletus edulis Bull.,
Boletus edulis,4172012875,46.777817,-121.735657,6.0,,2023-08-02T11:49:47,2023,8,2.0,iNaturalist research-grade observations,iNaturalist,quemaduran,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5954958,Boletus edulis Bull.,
Boletus edulis,5166764463,48.90018,-119.893647,8.0,,2023-08-04T11:27:31,2023,8,4.0,iNaturalist research-grade observations,iNaturalist,adrienne alms,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,5954958,Boletus edulis Bull.,
Boletus rex-veris,4868170377,44.483614,-121.662232,27317.0,,2024-05-07,2024,5,7.0,iNaturalist research-grade observations,iNaturalist,jdcohenesq,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4867825969,47.800194,-120.726348,4.0,,2024-05-16T13:54:05,2024,5,16.0,iNaturalist research-grade observations,iNaturalist,Tiffa Theden,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4867857157,47.800177,-120.726163,4.0,,2024-05-16T13:25:46,2024,5,16.0,iNaturalist research-grade observations,iNaturalist,Tiffa Theden,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4872172284,48.4861,-116.493796,26679.0,,2024-05-24T13:06:19,2024,5,24.0,iNaturalist research-grade observations,iNaturalist,d33gz,United States of America,Idaho,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4872434212,44.363725,-121.64356,219.0,,2024-05-25T12:19:02,2024,5,25.0,iNaturalist research-grade observations,iNaturalist,valipdx,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4872427503,44.568282,-121.682886,27317.0,,2024-05-25T14:00:07,2024,5,25.0,iNaturalist research-grade observations,iNaturalist,"val, grace, and freckles",United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4872231762,44.424426,-121.666581,27317.0,,2024-05-25T15:29:33,2024,5,25.0,iNaturalist research-grade observations,iNaturalist,"val, grace, and freckles",United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4872357415,45.131086,-121.539261,,,2024-05-26T13:34:55,2024,5,26.0,iNaturalist research-grade observations,iNaturalist,Brian V.,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4892188332,47.897698,-120.786374,26775.0,,2024-05-31T12:47:32,2024,5,31.0,iNaturalist research-grade observations,iNaturalist,sahadaniel,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4901784766,44.581441,-121.676596,246.0,,2024-05-27T15:49:09,2024,5,27.0,iNaturalist research-grade observations,iNaturalist,Steve Shunk,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4904045550,43.669781,-121.464425,27443.0,,2024-05-29T20:25:45,2024,5,29.0,iNaturalist research-grade observations,iNaturalist,Adam Pierce,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,5063059183,47.904303,-117.102898,947.0,,2024-05-25T14:12:21,2024,5,25.0,iNaturalist research-grade observations,iNaturalist,Rebecca Richardson,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4875179947,45.106347,-121.558057,27222.0,,2024-06-01T12:04:52,2024,6,1.0,iNaturalist research-grade observations,iNaturalist,Nadia Fay,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4875123749,47.938304,-120.995745,26775.0,,2024-06-01T13:26:12,2024,6,1.0,iNaturalist research-grade observations,iNaturalist,loreross,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4875518475,47.115113,-121.060906,19320.0,,2024-06-02T15:05:31,2024,6,2.0,iNaturalist research-grade observations,iNaturalist,Mushroom Wonderland,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4875487332,47.254562,-121.199626,56.0,,2024-06-02T13:05:49,2024,6,2.0,iNaturalist research-grade observations,iNaturalist,Drew T Henderson,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4875432432,47.254564,-121.19962,58.0,,2024-06-02T13:14:22,2024,6,2.0,iNaturalist research-grade observations,iNaturalist,Drew T Henderson,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4892213767,47.79765,-120.739145,4.0,,2024-06-05T18:22:12,2024,6,5.0,iNaturalist research-grade observations,iNaturalist,moonshinedervish,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4891684548,42.298546,-122.266258,513.0,,2024-06-07T10:18:16,2024,6,7.0,iNaturalist research-grade observations,iNaturalist,Renée,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4891888975,42.29252,-122.270333,15.0,,2024-06-07T09:50:52,2024,6,7.0,iNaturalist research-grade observations,iNaturalist,Renée,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4891634722,44.123071,-121.827944,27380.0,,2024-06-07T14:15,2024,6,7.0,iNaturalist research-grade observations,iNaturalist,Lizzy Cramer,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4891858828,45.187665,-121.654904,1298.0,,2024-06-03T15:46,2024,6,3.0,iNaturalist research-grade observations,iNaturalist,Tabbitha,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4902008838,47.355172,-121.249559,188.0,,2024-06-07T18:07,2024,6,7.0,iNaturalist research-grade observations,iNaturalist,Larry Martin,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4901506660,47.828601,-120.770339,4420.0,,2024-06-08T11:06,2024,6,8.0,iNaturalist research-grade observations,iNaturalist,Larry Martin,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4901373545,45.251497,-121.459476,27190.0,,2024-06-10T12:53,2024,6,10.0,iNaturalist research-grade observations,iNaturalist,Nadia Fay,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4900922313,47.809728,-120.632662,5.0,,2024-06-11T12:55:41,2024,6,11.0,iNaturalist research-grade observations,iNaturalist,Shelby N,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4900858999,45.533962,-121.447369,27158.0,,2024-06-12T12:47:42,2024,6,12.0,iNaturalist research-grade observations,iNaturalist,James Conway,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4902081888,47.828601,-120.770339,4420.0,,2024-06-08T10:56,2024,6,8.0,iNaturalist research-grade observations,iNaturalist,Larry Martin,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4901289325,47.962975,-120.945372,3.0,,2024-06-15T15:31:17,2024,6,15.0,iNaturalist research-grade observations,iNaturalist,moonshinedervish,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,5176892441,44.462174,-121.701394,142.0,,2024-06-13T13:05:39,2024,6,13.0,iNaturalist research-grade observations,iNaturalist,Andrea Wuenschel,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4901006601,44.45473,-121.781344,27317.0,,2024-06-13T13:59:29,2024,6,13.0,iNaturalist research-grade observations,iNaturalist,Andrea Wuenschel,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4901058703,44.529472,-121.682724,27317.0,,2024-06-13T14:00:07,2024,6,13.0,iNaturalist research-grade observations,iNaturalist,Andrea Wuenschel,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,5062734448,45.277865,-121.457199,,,2024-06-15T12:48:30,2024,6,15.0,iNaturalist research-grade observations,iNaturalist,Jacob Skaggs,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4901617004,45.021851,-121.469157,27222.0,,2024-06-17T13:07:45,2024,6,17.0,iNaturalist research-grade observations,iNaturalist,blazina,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4901264741,43.730098,-121.533927,61.0,,2024-06-15T15:48,2024,6,15.0,iNaturalist research-grade observations,iNaturalist,William McCullough,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4901672688,43.908486,-121.680213,27411.0,,2024-06-22T13:33:05,2024,6,22.0,iNaturalist research-grade observations,iNaturalist,Kayla Dixon,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4901089803,44.477985,-121.719195,,,2024-06-22T10:41:01,2024,6,22.0,iNaturalist research-grade observations,iNaturalist,Kayla Dixon,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4901827407,46.810242,-116.900817,,,2024-06-18T15:55:21,2024,6,18.0,iNaturalist research-grade observations,iNaturalist,lkap,United States of America,Idaho,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4904174222,46.919241,-121.226526,8042.0,,2024-06-23T13:28,2024,6,23.0,iNaturalist research-grade observations,iNaturalist,Larry Martin,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4904020885,47.608583,-120.894544,178.0,,2024-06-21T17:37,2024,6,21.0,iNaturalist research-grade observations,iNaturalist,purplecloud1,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4904136509,44.326619,-122.130023,27348.0,,2024-06-30T10:08:24,2024,6,30.0,iNaturalist research-grade observations,iNaturalist,growbadlands,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4910979402,42.336612,-122.756298,,,2024-06-25T15:03,2024,6,25.0,iNaturalist research-grade observations,iNaturalist,Ron Pastorino,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,5007827817,45.398569,-121.47582,20106.0,,2024-06-30T10:14:42,2024,6,30.0,iNaturalist research-grade observations,iNaturalist,Cosmo,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,5007024267,43.985136,-121.913025,27411.0,,2024-06-06T08:41,2024,6,6.0,iNaturalist research-grade observations,iNaturalist,jdcohenesq,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,5007880299,43.652863,-121.837459,27443.0,,2024-06-06T10:54,2024,6,6.0,iNaturalist research-grade observations,iNaturalist,jdcohenesq,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,5007172462,47.903971,-117.10392,736.0,,2024-06-16T14:11:04,2024,6,16.0,iNaturalist research-grade observations,iNaturalist,Rebecca Richardson,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,5133683124,47.904567,-117.102341,201.0,,2024-06-08T11:55:14,2024,6,8.0,iNaturalist research-grade observations,iNaturalist,Rebecca Richardson,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,5069953211,47.904678,-117.103098,697.0,,2024-06-16T16:13:11,2024,6,16.0,iNaturalist research-grade observations,iNaturalist,Rebecca Richardson,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,5176432464,46.651047,-121.229485,,,2024-07-04T19:03:26,2024,7,4.0,iNaturalist research-grade observations,iNaturalist,kconlon,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4127233349,47.821862,-120.803038,80.0,,2023-05-26T17:09:58,2023,5,26.0,iNaturalist research-grade observations,iNaturalist,sahadaniel,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4127073248,45.842283,-117.622426,27095.0,,2023-05-29T07:27,2023,5,29.0,iNaturalist research-grade observations,iNaturalist,Scott O'Donnell,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4133637694,43.987946,-121.383995,3496.0,,2023-05-30T16:32:32,2023,5,30.0,iNaturalist research-grade observations,iNaturalist,ctrent29,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4133734886,45.303418,-121.500369,6171.0,,2023-05-28T14:30:48,2023,5,28.0,iNaturalist research-grade observations,iNaturalist,t3mpeh,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4138132060,44.48651,-121.699712,33340.0,,2023-05-30T13:08,2023,5,30.0,iNaturalist research-grade observations,iNaturalist,Ann Goddard,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4137918816,43.93152,-122.43452,64282.0,,2023-05-10T13:21,2023,5,10.0,iNaturalist research-grade observations,iNaturalist,chickenofthewoods,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4137767727,43.93152,-122.43452,64282.0,,2023-05-25T06:07,2023,5,25.0,iNaturalist research-grade observations,iNaturalist,chickenofthewoods,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4519248002,44.48651,-121.699712,185.0,,2023-05-31T09:43,2023,5,31.0,iNaturalist research-grade observations,iNaturalist,Ann Goddard,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,5133701126,47.858616,-117.075146,1128.0,,2023-05-22,2023,5,22.0,iNaturalist research-grade observations,iNaturalist,Rebecca Richardson,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4133868626,44.440313,-121.677001,237.0,,2023-06-03T11:13:01,2023,6,3.0,iNaturalist research-grade observations,iNaturalist,louisesmyth32,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4129796913,44.040201,-121.864366,27380.0,,2023-06-05T18:38:08,2023,6,5.0,iNaturalist research-grade observations,iNaturalist,Lizzy Cramer,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4137760225,44.512624,-121.660364,27317.0,,2023-06-09T15:31,2023,6,9.0,iNaturalist research-grade observations,iNaturalist,Travis Kriplean,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4134045978,45.807738,-117.830353,4.0,,2023-06-01T12:17:21,2023,6,1.0,iNaturalist research-grade observations,iNaturalist,g2bythesea,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4137787374,44.158534,-121.939277,27380.0,,2023-06-10T15:53:31,2023,6,10.0,iNaturalist research-grade observations,iNaturalist,Lizzy Cramer,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4137862429,42.699563,-122.075351,145.0,,2023-06-13T11:53:21,2023,6,13.0,iNaturalist research-grade observations,iNaturalist,Matt D'Agrosa,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4138289581,44.446659,-121.694668,216.0,,2023-06-03T11:12:30,2023,6,3.0,iNaturalist research-grade observations,iNaturalist,Steve Shunk,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4137711266,45.037564,-118.720633,4.0,,2023-06-15T09:18:03,2023,6,15.0,iNaturalist research-grade observations,iNaturalist,Anthony Shannon-Thorn,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4138077008,47.951936,-120.790065,649.0,,2023-06-16,2023,6,16.0,iNaturalist research-grade observations,iNaturalist,aramageshu,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4137967180,44.063188,-121.901513,27380.0,,2023-06-18T16:20:31,2023,6,18.0,iNaturalist research-grade observations,iNaturalist,Lizzy Cramer,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4137933264,42.391471,-122.214003,206.0,,2023-06-26T13:22:08,2023,6,26.0,iNaturalist research-grade observations,iNaturalist,Matt D'Agrosa,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4145776887,42.786828,-122.025867,,,2023-06-27T14:20:18,2023,6,27.0,iNaturalist research-grade observations,iNaturalist,Drew Meyer,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4413562958,44.580279,-121.424184,27317.0,,2023-06-09,2023,6,9.0,iNaturalist research-grade observations,iNaturalist,jdcohenesq,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4867880631,43.673608,-121.836439,27443.0,,2023-06-13,2023,6,13.0,iNaturalist research-grade observations,iNaturalist,jdcohenesq,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,5007429550,47.90452,-117.102646,768.0,,2023-06-03,2023,6,3.0,iNaturalist research-grade observations,iNaturalist,Rebecca Richardson,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4145653077,45.260362,-117.657538,4.0,,2023-07-02T09:50:47,2023,7,2.0,iNaturalist research-grade observations,iNaturalist,Kellie Wheeler,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3859655875,46.768315,-116.242945,26967.0,,2022-05-29T14:27:47,2022,5,29.0,iNaturalist research-grade observations,iNaturalist,Tyson D Steigers,United States of America,Idaho,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3859526037,47.338327,-121.128653,26871.0,,2022-06-01T20:42:17,2022,6,1.0,iNaturalist research-grade observations,iNaturalist,gourdparent,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3860237201,48.058961,-117.161648,8.0,,2022-06-03T07:50:49,2022,6,3.0,iNaturalist research-grade observations,iNaturalist,honikaua,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,5007810548,48.421993,-116.460099,2637.0,,2022-06-09T07:46:29,2022,6,9.0,iNaturalist research-grade observations,iNaturalist,susanbh,United States of America,Idaho,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3859178106,47.961686,-116.700259,9.0,,2022-06-09T16:35:44,2022,6,9.0,iNaturalist research-grade observations,iNaturalist,TamaracGarden,United States of America,Idaho,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,4137658473,48.47058,-116.84828,8661.0,,2022-06-09T16:38:13,2022,6,9.0,iNaturalist research-grade observations,iNaturalist,TamaracGarden,United States of America,Idaho,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3860383224,48.361085,-116.390215,4.0,,2022-06-10T12:09:36,2022,6,10.0,iNaturalist research-grade observations,iNaturalist,quovadis,United States of America,Idaho,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3860718412,48.361105,-116.390358,4.0,,2022-06-10T12:08:55,2022,6,10.0,iNaturalist research-grade observations,iNaturalist,sarahkelliott,United States of America,Idaho,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3925136500,47.218272,-121.167787,49.0,,2022-06-12T11:10:59,2022,6,12.0,iNaturalist research-grade observations,iNaturalist,slick_stan,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3859921478,44.537318,-120.488044,27317.0,,2022-06-09T13:36,2022,6,9.0,iNaturalist research-grade observations,iNaturalist,Travis Kriplean,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3858532637,43.878624,-121.435526,16.0,,2022-06-13T13:32:14,2022,6,13.0,iNaturalist research-grade observations,iNaturalist,Spike,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3859961703,43.879177,-121.43557,9.0,,2022-06-14T11:00:58,2022,6,14.0,iNaturalist research-grade observations,iNaturalist,Spike,United States of America,Oregon,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3859782518,47.807652,-120.720311,131.0,,2022-06-17T14:00:59,2022,6,17.0,iNaturalist research-grade observations,iNaturalist,Drew T Henderson,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3859181518,47.807637,-120.720276,67.0,,2022-06-17T14:15,2022,6,17.0,iNaturalist research-grade observations,iNaturalist,Drew T Henderson,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3859936537,47.807646,-120.720301,85.0,,2022-06-17T14:26:07,2022,6,17.0,iNaturalist research-grade observations,iNaturalist,Drew T Henderson,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
Boletus rex-veris,3925061522,47.807676,-120.720318,104.0,,2022-06-17T15:19:32,2022,6,17.0,iNaturalist research-grade observations,iNaturalist,Drew T Henderson,United States of America,Washington,,,HUMAN_OBSERVATION,PRESENT,6016634,Boletus rex-veris D.Arora & Simonini,
